glass_forming_category,composition
BMG,Cu47Ti33Zr5Nb6Ni8Si1
BMG,Cu47Ti33Zr3Nb8Ni8Si1
BMG,Cu47Ti33Nb11Ni8Si1
BMG,Cu47Zr11Ni8Ti34
BMG,Cu60Zr33Ti7
BMG,Cu54Ag6Zr33Ti7
BMG,Cu46.4Ag11.6Zr35Ti7
BMG,Cu55Ni5Zr30Ti10
BMG,Cu47Ni13Zr30Ti10
BMG,Cu55Ag5Zr30Ti10
BMG,Cu50Ag10Zr30Ti10
BMG,Cu45Ag15Zr30Ti10
BMG,Cu40Ag20Zr30Ti10
BMG,Cu35Ag25Zr30Ti10
BMG,Cu45Ni5Ag10Zr30Ti10
BMG,Cu60Hf20Ti20
BMG,Cu60Hf17.5Ti22.5
BMG,Cu45Zr45Ag7Al3
BMG,Cu45Zr45Ag5Al5
BMG,Cu45Zr45Ag3Al7
BMG,Cu44Zr44Ag6Al6
BMG,Cu42Zr42Ag8Al8
BMG,Cu40Zr40Ag10Al10
BMG,Cu40Zr44Ag8Al8
BMG,Cu38Zr46Ag8Al8
BMG,Cu36Zr48Ag8Al8
BMG,Cu34Zr50Ag8Al8
BMG,Cu48Zr48Ag4
BMG,Cu46Zr46Ag8
BMG,Cu44Zr44Ag12
BMG,Cu42Zr42Ag16
BMG,Cu45Zr35Ag10Hf10
BMG,Cu45Zr25Ag10Hf20
BMG,Cu45Zr15Ag10Hf30
BMG,Cu43Zr43Ag7Ti7
BMG,Cu43Zr43Ag7In7
BMG,Cu43Zr40Ag7Ti10
BMG,Cu64Zr36
BMG,Cu57Zr36Ag7
BMG,Cu54Zr36Ag10
BMG,Cu49Zr36Ag10Ti5
BMG,Cu50Zr42.5Ti7.5
BMG,Ca66.4Al33.6
BMG,Ca60Al30Ag10
BMG,Ca63Al32Cu5
BMG,Ca55Mg25Zn20
BMG,Ca55Mg20Zn25
BMG,Ca55Mg18Zn27
BMG,Ca55Mg15Zn30
BMG,Ca60Mg25Zn15
BMG,Ca60Mg20Zn20
BMG,Ca60Mg17.5Zn22.5
BMG,Ca60Mg15Zn25
BMG,Ca60Mg10Zn30
BMG,Ca62.5Mg17.5Zn20
BMG,Ca65Mg25Zn10
BMG,Ca65Mg20Zn15
BMG,Ca65Mg10Zn25
BMG,Ca70Mg15Zn15
BMG,Ca70Mg10Zn20
BMG,Ca40Mg30Cu30
BMG,Ca45Mg30Cu25
BMG,Ca45Mg19Cu36
BMG,Ca47.5Mg22.5Cu30
BMG,Ca50Mg30Cu20
BMG,Ca50Mg22.5Cu27.5
BMG,Ca53Mg23Cu24
BMG,Ca55Mg20Cu25
BMG,Ca55Mg15Cu30
BMG,Ca55Mg10Cu35
BMG,Ca58Mg18Cu24
BMG,Ca60Mg20Cu20
BMG,Ca60Mg15Cu25
BMG,Ca60Mg13Cu27
BMG,Ca65Mg25Cu10
BMG,Ca65Mg20Cu15
BMG,Ca65Mg15Cu20
BMG,Ca65Mg10Cu25
BMG,Ca65Mg5Cu30
BMG,Ca70Mg20Cu10
BMG,Ca70Mg10Cu20
BMG,Ca55Mg11Zn11Cu23
BMG,Ca50Mg20Zn5Cu25
BMG,Ca50Mg15Zn10Cu25
BMG,Ca50Mg10Zn15Cu25
BMG,Ca50Mg25Zn15Cu10
BMG,Ca47Mg19Zn7Cu27
BMG,Mg65Cu25Er10
BMG,Mg65Cu15Ag10Er10
BMG,Mg65Cu25Dy10
BMG,Mg65Cu25Pr10
BMG,Mg65Cu25Nd10
BMG,Mg65Cu25Ho10
BMG,Mg65Cu15Ag5Pd5Gd10
BMG,Mg65Cu25Gd5Y5
BMG,Mg65Cu20Ni5Gd10
BMG,Mg65Cu15Ag10Y4Gd6
BMG,Mg65Cu15Ag10Y2Gd8
BMG,Mg65Cu15Ag10Gd10
BMG,Mg65Cu7.5Ni7.5Ag5Zn5Gd10
BMG,Mg65Cu7.5Ni7.5Ag5Zn5Gd7.5Y2.5
BMG,Mg65Cu7.5Ni7.5Ag5Zn5Gd5Y5
BMG,Mg65Cu7.5Ni7.5Ag5Zn5Gd2.5Y7.5
BMG,Mg65Cu7.5Ni7.5Ag5Zn5Y10
BMG,Mg57Cu31.5Y9.2Nd2.3
BMG,Mg57Cu31.5Y8Nd3.5
BMG,Mg65.5Cu25.4Gd9
BMG,Mg63.5Cu27.5Gd9
BMG,Mg61.5Cu29.5Gd9
BMG,Mg63Cu27Gd10
BMG,Mg61Cu29Gd10
BMG,Mg59Cu31Gd10
BMG,Mg64.5Cu24.5Gd11
BMG,Mg62.5Cu26.5Gd11
BMG,Mg60.5Cu28.5Gd11
BMG,Mg58.5Cu30.5Gd11
BMG,Mg61Cu28Gd11
BMG,La62Cu12Ni12Al14
BMG,La62Al14Cu24
BMG,La62Al14Cu22Ag2
BMG,La62Al14Cu20Ag4
BMG,La62Al14Cu19Ag5
BMG,La62Al14Cu18Ag6
BMG,La62Al14Cu17Ag7
BMG,La62Al14Cu16Ag8
BMG,La32Ce32Al16Ni5Cu15
BMG,La32Ce32Al16Ni5Cu12Co3
BMG,La32Ce32Al16Ni5Cu10Co5
BMG,La32Ce32Al16Ni5Cu7Co8
BMG,La32Ce32Al16Ni5Cu5Co10
BMG,La55Al20Ag5Cu20
BMG,La55Al17.5Ag7.5Cu20
BMG,La55Al15Ag10Cu20
BMG,La55Al25Ag5Cu15
BMG,La60Al15Ag5Cu20
BMG,La62.5Al12.5Ag5Cu20
BMG,La65Al10Ag5Cu20
BMG,La62.5Al12.5Ag5Cu17.5Fe2.5
BMG,La62.5Al12.5Ag5Cu15Fe5
BMG,La62.5Al12.5Ag5Cu17.5Co2.5
BMG,La62.5Al12.5Ag5Cu15Co5
BMG,Pd81.5Cu2Si6.5
BMG,Pd73.5Cu10Si16.5
BMG,Pd71.5Cu12Si16.5
BMG,Pd79Cu6Si10P5
BMG,Pd79Cu5Ag1Si10P5
BMG,Pd79Cu4Ag2Si10P5
BMG,Pd79Cu3Ag3Si10P5
BMG,Pd79Cu2Ag4Si10P5
BMG,Ti50Ni30Cu32Sn3
BMG,Ti50Ni15Cu25Sn3Be7
BMG,Ti45Ni15Cu25Sn3Be7Zr5
BMG,Ti40Zr25Ni8Cu9Be18
BMG,Ti50Cu42.5Ni7.5
BMG,Ti47.5Zr2.5Cu42.5Ni7.5
BMG,Ti42.5Zr2.5Hf5Cu42.5Ni7.5
BMG,Ti55Zr10Cu9Ni8Be18
BMG,Ti50Zr15Cu9Ni8Be18
BMG,Ti50Ni24Cu20B1Si2Sn3
BMG,Ti41.5Zr2.5Hf5Cu37.5Ni7.5Si1Sn5
BMG,Ti40Zr10Cu40Pd10
BMG,Ti40Zr10Cu34Pd16
BMG,Ti40Zr10Cu32Pd18
BMG,Ti40Zr10Cu30Pd20
BMG,Ti53Cu15Ni18.5Al7Si3Sc3B0.5
BMG,Ti53Cu15Ni18.5Al7Si3Hf3B0.5
BMG,Ti40Zr10Cu38Pd12
BMG,Ti40Zr10Cu36Pd14
BMG,Pr68Cu25Al7
BMG,Y56Al24Co20
BMG,Y36Sc20Al24Co10Ni10
BMG,Co50Cr15Mo14C15B6
BMG,Co48Cr15Mo14C15B6Er2
BMG,Au46Ag5Cu29Si20
BMG,Au52Pd2.3Cu29.2Si16.5
BMG,Hf47Cu29.25Ni9.75Al14
BMG,Hf51Cu27.75Ni9.25Al12
BMG,Gd60Co25Al15
BMG,Gd60Ni15Al25
BMG,Zr65.5Al5.6Ni6.5Cu22.4
BMG,Zr54Cu46
BMG,Zr47Cu46Al7
BMG,Zr41Ti14Cu12.5Ni8Be22.5C2
BMG,Zr41Ti14Cu12.5Ni2Be22.5C8
BMG,Zr26Ti10Cu8Ni8Be20Y4Mg24
BMG,Zr40Ti15Cu11Ni11Be21.5Y1Mg0.5
BMG,Zr36Nb12Cu10Ni8Be20Y2Mg12
BMG,Zr36Nb12Cu10Ni6Fe2Be20Y2Mg12
BMG,Zr54Al15Ni10Cu19Y2
BMG,Zr53Al14Ni10Cu19Y4
BMG,Zr51Cu20.7Ni12Al16.3
BMG,Zr55Al20Co25
BMG,Zr48Cu45Al7
BMG,Zr48Cu43Al7Ag2
BMG,Zr48Cu42Al7Ag3
BMG,Zr48Cu40Al7Ag5
BMG,Zr48Cu37Al7Ag8
BMG,Zr48Cu36Ag8Al8
BMG,Zr48Cu34Pd2Ag8Al8
BMG,Zr50Cu48Ag2
BMG,Zr50Cu45Ag5
BMG,Zr50Cu40Ag10
BMG,Zr50Cu38Ag12
BMG,Fe48Cr15Mo14C15B6Y2
BMG,Fe45Co3Cr15Mo14C15B6Y2
BMG,Fe43Co5Cr15Mo14C15B6Y2
BMG,Fe39Co9Cr15Mo14C15B6Y2
BMG,Fe61B15Mo7Zr8Co7Y2
BMG,Fe61B15Mo7Zr8Co6Y2Al1
BMG,Fe61B15Mo7Zr8Co5Y2Cr2
BMG,Fe56Mn5Cr7Mo12Er2C12B6
BMG,Fe63C15Mo14Er2B6
BMG,Fe58Cr5Mo14Er2C15B6
BMG,Fe68.3C6.9Si2.5B6.7P8.8Cr2.2Mo2.5Al2.1
BMG,Fe72Nb4B20Si4
BMG,Fe74Nb6Y3B17
BMG,Fe76Si9B10P5
BMG,Fe27Co40Zr3Ti3Mo1.5Si1.5B24
BMG,Fe71Mo1Y6B22
BMG,Fe70Mo2Y6B22
BMG,Fe69Mo3Y6B22
BMG,Fe68Mo4Y6B22
BMG,Fe67Mo5Y6B22
BMG,Fe76Mo2Ga2P10C4B4Si2
BMG,Fe74Mo4Ga2P10C4B4Si2
BMG,Fe75Mo2Ga3P10C4B4Si2
BMG,Fe73Mo4Ga3P10C4B4Si2
BMG,Fe79P10C4B4Si3
BMG,Fe78Mo1P10C4B4Si3
BMG,Fe77Mo2P10C4B4Si3
BMG,Fe76Mo3P10C4B4Si3
BMG,Fe75Mo4P10C4B4Si3
BMG,Fe74Mo5P10C4B4Si3
BMG,Ni60Nb30Ta10
BMG,Ni61Zr28Nb7Al4
BMG,Ni61Zr22Nb7Al4Ta6
BMG,Ni59Zr20Ti16Si5
BMG,Ni59Zr20Ti16Sn5
BMG,Ni59Zr20Ti16Si2Sn3
BMG,Ni42Ti20Zr25Al8Cu5
BMG,Ni42Ti20Zr22.5Al8Cu5Si2.5
BMG,Ni42Ti20Zr21.5Al8Cu5Si3.5
BMG,Ni42Ti20Zr20.5Al8Cu5Si4.5
BMG,Ni42Ti19Zr22.5Al8Cu5Si3.5
BMG,Ni60Nb35Zr5
BMG,Ni60Nb30Zr10
BMG,Ni60Nb25Zr15
BMG,Ni60Nb20Zr20
BMG,Ni60Zr20Ti2.5Nb12.5Al5
BMG,Ni60Zr20Ti5Nb10Al5
BMG,Ni60Zr20Ti7.5Nb7.5Al5
BMG,Cu54.5Mg27.3Ca18.2
BMG,Cu54.5Mg18.2Ca27.3
NR,Cu54.5Mg9.1Ca36.4
BMG,Cu50Mg22.7Ca27.3
BMG,Cu50Mg18.2Ca31.8
NR,Cu45.5Mg45.5Ca9.0
BMG,Cu45.5Mg36.4Ca18.1
BMG,Cu45.5Mg31.8Ca22.7
BMG,Cu45.5Mg27.3Ca27.2
BMG,Cu45.5Mg22.7Ca31.8
BMG,Cu45.5Mg18.1Ca36.4
BMG,Cu45.5Mg9.0Ca45.5
NR,Cu40.9Mg40.9Ca18.2
BMG,Cu40.9Mg36.4Ca22.7
BMG,Cu40.9Mg31.8Ca27.3
BMG,Cu40.9Mg27.3Ca31.8
BMG,Cu40.9Mg22.7Ca36.4
BMG,Cu40.9Mg18.2Ca40.9
BMG,Cu36.4Mg36.4Ca27.2
BMG,Cu36.4Mg31.8Ca31.8
BMG,Cu36.4Mg27.2Ca36.4
BMG,Cu33.3Mg33.3Ca33.3
BMG,Zr52.5Al10
BMG,Zr50Al10
BMG,Zr55Al10
BMG,Zr60Al10
BMG,Zr34Ti15Cu10Ni11Be28Y2
BMG,Zr41Ti14Cu12.5Ni8Be22.5Fe2
BMG,Zr41Ti14Cu12.5Ni5Be22.5Fe5
BMG,Zr41Ti14Cu12.5Be22.5Fe10
BMG,Zr36Ti14Cu12.5
BMG,Zr53Ti5Cu20Ni12Al15
BMG,Zr52.5Ti5Cu17.9Ni14.6Al10
BMG,Zr40Mg0.5Ti15Cu11Ni11Be21.5Y1
BMG,Zr45Nb10Cu13Ni10Be22
BMG,Zr45Nb8Cu13Ni4Be22Fe8
BMG,Zr60Nb3Cu14Ni13Al10
BMG,Zr55Nb9Cu15Ni11Al10
BMG,Zr52.7Nb5Cu17.9Ni14.6Al10
BMG,Zr58Ni26.6Al15.4
BMG,Zr55.8Ni24.8Al19.4
BMG,Zr53Ni23.5Al23.5
BMG,Zr45.25Cu46.25Al7.5Sn1
BMG,Zr64.13Al10Ni10.12Cu15.75
BMG,Zr65.025Cu14.85Ni10.125Al10
BMG,Zr62.325Cu17.55
BMG,Zr62.325Cu17.55Ni10.125Al10
BMG,Zr61Cu18.3Ni12.8Al7.9
BMG,Zr61Cu17.8Ni12.8Al7.9Sn0.5
BMG,Zr61Cu16.8Ni12.8Al7.9Sn1.5
BMG,Zr61Cu16.3Ni12.8Al7.9Sn2
BMG,Zr61Cu15.8Ni12.8Al7.9Sn2.5
BMG,Zr60.525Cu19.35Ni10.125Al10
BMG,Zr62Al10
BMG,Zr35Ti30Cu7.5Be27.5
BMG,Zr30Ti30Cu7.5Be27.5Al5
BMG,Zr25Ti30Cu7.5Be27.5Al10
BMG,Pd16Ni64P20
BMG,Pd56Fe24P20
BMG,Pd81Si19
BMG,Pd79Ag3.5P6Si9.5Ge2
BMG,Cu46Zr44Al7Y3
BMG,Cu60Zr29Ti10Sn1
BMG,Fe63Cr3Mo10P12C7B5
BMG,Co58Ta7B35
BMG,Ti40Zr25
BMG,Hf62Ni9.75Al13
BMG,Hf46Nb2Cu29.25Ni9.75Al13
BMG,Hf49Ta2Cu27.75Ni9.25Al12
BMG,Mg58Cu27Y10Zn5
BMG,Mg60Cu25Gd10Zn5
BMG,Mg55Cu25Ag10Gd10
BMG,Mg57Cu34Nd9
BMG,Mg64Ni21Nd15
BMG,Ca48Mg27Cu25
BMG,Sr60Mg18Zn22
BMG,Sr50Mg20Zn20Cu10
BMG,Sr60Mg20Zn15Cu5
BMG,Sr40Yb20Mg20Zn15Cu5
BMG,Sr20Ca20Yb20Mg20Zn20
BMG,Ce60Al15Ni15Cu10
BMG,Ce65Al10Ni10Cu10Nb5
BMG,Ce60Al20Cu20
BMG,Ce69.8Al10Cu20Co0.2
BMG,Ce69.5Al10Cu20Co0.5
BMG,Ce69Al10Cu20Co1
BMG,Pr60Cu17Ni8
BMG,Pr55Cu17
BMG,Pr55Cu14.3
BMG,Pr60Al10Ni10Cu18Fe2
BMG,Pr60Al10Ni10Cu16Fe4
BMG,Pr60Al10Ni10Cu14Fe6
BMG,Pr60Al10Ni10Cu12Fe8
BMG,Pr60Al10Ni10Cu10Fe10
BMG,Pr60Al10Ni10Cu5Fe15
BMG,Pr60Al10Ni10Cu2Fe18
BMG,Pr60Al10Ni10Fe20
BMG,Gd51Al24Co20Zr4Nb1
BMG,Er55Al25
BMG,Er36Y20Al24Co20
BMG,Ho30Al24Co20Y26
BMG,Ho40Al22Co22Y16
BMG,La64Al14
BMG,La68Al10Cu20Co2
BMG,Tm45Y10Al25Co20
BMG,Tm27.5Y27.5Al25Co20
BMG,Tm40Y15Al25Co10Ni10
BMG,Sc36Co20Y20Al24
BMG,Nd60Fe20
BMG,La66Al14
BMG,Cu60Hf10Zr20Ti10
BMG,Ni40Cu6Ti16Zr28Al10
BMG,Ni40Cu5Ti16.5Zr28.5Al10
BMG,Ni39.8Cu5.97Ti15.92Zr27.86Al9.95Si0.5
BMG,Fe77Ga3P9.5C4B4Si2.5
BMG,Zr65Al10
BMG,Zr65Cu12.5Be22.5
BMG,Pd77.5Si16.5Cu4
BMG,Mg59.5Cu22.9Ag6.6Gd11
BMG,Cu60Hf10
BMG,Mo52Cr14Fel4P12B8
BMG,Mo40Co20Fe20B20
BMG,W46Ru37B12Si5
BMG,W45Ru36B17Hf2
BMG,Al88Ni9Ce2Fe1
BMG,Au76.9Si9.45Ge13.66
BMG,Au70Cu5.5Ag7.5Si17
BMG,Pt60Cu16Co2P22
BMG,Pd39.1Ni10.1Cu29.9P20.9
BMG,Au77.8Ge13.8Si8.4
BMG,Fe70B5C5Si3Al5Ga2P10
BMG,Fe41.5Ni41.5P17
BMG,Dy40Y16Al24Co20
BMG,Ce70Al10Cu10Ni10
BMG,Ho35Y21Al24Co20
BMG,Gd36Al24Co20Y20
BMG,Y55Al25Co20
BMG,Ce55Al25Co20
BMG,Nd55Al25Co22
BMG,Sm55Al25Co20
BMG,La55Al15Ni10Cu10Co10
BMG,Cu45Zr45Al10
BMG,Al82Ni10Ce8
BMG,Pd43Ni10Cu27P20
BMG,Cu46Zr46Al8
BMG,Cu48Zr48Al4
BMG,Cu50Hf43Al7
BMG,Cu57.5Hf27.5Ti15
BMG,Fe68Mo5Ni5Cr2P12.5C5B2.5
BMG,Fe74.5Mo5.5P12.5C5B2.5
BMG,Zr48Nb8Ni12Cu14Be18
BMG,Zr53.1Ti5.4Cu19.8Ni11.7Al10
BMG,Zr62Cu15.5Ni12.5Al10
BMG,Zr64.13Cu13.5Ni12.37Al10
BMG,Zr40Ti15Cu11Ni11Be21.5Mg0.5Y1
BMG,Zr57Nb5Cu15.4Ni12.6B1Al10
BMG,Dy46Y10Al24Co20Fe2
BMG,Pr60Cu20Ni10Al10
BMG,Pd32Ni48P20
BMG,Mg65Cu7.5Ni7.5Zn5Ag5Y
BMG,Mg65Cu20Y10Zn5
BMG,Zr52.5Cu17.9Ni14.6Al10Ti5
BMG,Zr56.6Cu17.3Ni12.5Al9.6Ti4
BMG,Fe61Co5Zr8Y2Cr2Mo7B15
BMG,Pd42Cu30Ni10P18
BMG,Pd43Cu27Ni10P20
BMG,Cu49Zr49Ag2
BMG,Cu47Zr47Ag6
BMG,Al84Ni10Y6
BMG,Al84Ni10Ce6
BMG,Al84Ni10Gd6
BMG,Al84Ni10Er6
BMG,Al86Ni9La5
BMG,Al86Ni9La2.5Ce2.5
BMG,Gd55Al25Cu10Co5Ni5
BMG,Gd55Al25Cu10Cu10
BMG,Mg75Ag15Ca10
BMG,Mg76.7Ag15.4Yb7.7
BMG,Mg72.5Pd15Ca12.5
BMG,Mg77.5Pd15Yb7.5
BMG,Mg75Ag20Ca5
BMG,Mg75Ag15Yb10
BMG,Mg72.5Pd17.5Ca10
BMG,Mg75Pd17.5Yb7.5
BMG,Mg70Ag20Ca10
BMG,Mg75Ag17.5Yb7.5
BMG,Mg72.5Pd20Ca7.5
BMG,Mg75Pd15Yb10
BMG,Mg67.5Ag22.5Ca10
BMG,Mg72.5Ag17.5Yb10
BMG,Mg72.5Pd22.5Ca5
BMG,Mg73.75Pd16.25Yb10
BMG,Mg72.5Ag20Yb7.5
BMG,Mg70Pd17.5Ca12.5
BMG,Mg72.5Pd20Yb7.5
BMG,Mg70Ag20Yb10
BMG,Mg70Pd20Ca10
BMG,Mg72.5Pd18.75Yb8.75
BMG,Mg70Ag22.5Yb7.5
BMG,Mg70Pd22.5Ca7.5
BMG,Mg72.5Pd17.5Yb10
BMG,Mg67.5Ag25Yb7.5
BMG,Mg67.5Pd22.5Ca10
BMG,Mg72.5Pd15Yb12.5
BMG,Mg67.5Pd25Ca7.5
BMG,Mg70Pd20Yb10
BMG,Mg70Pd17.5Yb12.5
BMG,Mg70Pd15Yb15
BMG,Mg67.5Pd22.5Yb10
BMG,Mg67.5Pd20Yb12.5
BMG,Mg67.5Pd17.5Yb15
BMG,Zr46.25Ti8.25Cu7.5Ni10Be27.5
BMG,Ni60Nd40
BMG,Pd42.5Ni7. 5Cu30P20
BMG,Pd40Ni20P20
BMG,Ti41.5Zr2.5Cu42.5Ni7.5Hf5Si1
BMG,Pd76Au6Si18
BMG,Fe65Co10Ga5P12C4B4
BMG,Zr55Al20Co20Cu5
BMG,Zr55Al25Co20
BMG,Zr55Al20Co22.5Cu2.5
BMG,Zr55Al20Co17.5Cu7.5
BMG,Zr55Al15Co2.5Cu27.5
BMG,Zr55Al15Co5Cu25
BMG,Zr57Nb5Al10Ni15.4Cu12.6
BMG,Zr75Al7.5Ni10Cu7.5Pd10
BMG,Zr57Ti5Al10Ni8Cu20
BMG,Cu48Ti3Zr10Ni8
BMG,Fe61Co7Zr10Mo5W2B15
BMG,Fe56Co7Nu7Zr8Nb2B20
BMG,Fe72Al5Ga2P10C6B4Si1
BMG,Pd73Fe7Si20
BMG,Pd60Ni15P25
BMG,Nd60Fe30Al10
BMG,Y60Fe30Al10
BMG,Sm60Al10Cu5Co15Fe10
BMG,Zr60Al15Ni25
BMG,Zr55Al10Cu30Ni5
BMG,Zr55Ti5Al10Cu20Ni10
BMG,Zr4.12Ti13.8Cu12.5Ni10Be22.5
BMG,Zr47Ti8Cu7.5Ni10Be27.5
BMG,Zr52.5Ti5Al10Cu17.9Ni14.6
BMG,Zr57Nb5Al10Cu15.4Ni12.6
BMG,Pd40Ni10Cu30P10
BMG,Fe73Nb4Hf3Y0B20
BMG,Fe72Nb4Hf3Y1B20
BMG,Fe71Nb4Hf3Y2B20
BMG,Fe70Nb4Hf3Y3B20
BMG,Mg60Ni23.6Y0.25La16.15
BMG,Mg60Ni23.6Y0.5La15.9
BMG,Mg60Ni23.6Y0.75La15.65
BMG,Mg60Ni23.6Y1La15.4
BMG,Y4Fe72B22
BMG,Y4Fe72B22Ti2
BMG,Y4Fe72B22Ta2
BMG,Y4Fe72B22Nb2
BMG,Y4Fe72B22Hf2
BMG,Fe71Nb6B23
BMG,Fe56.8Co14.2Nb5B24
BMG,Fe55.8Co14.2Nb6B24
BMG,Fe56.05Co13.45Nb5.5B25
BMG,Zr63Al11.4Cu9.3Ni16.3
BMG,Zr64Al10.1Cu11.7Ni14.2
BMG,Zr65Al8.7Cu14.4Ni11.9
BMG,Mg65Ni20La15
BMG,Mg70Ni20La10
BMG,Mg71Ni18La11
BMG,Mg69Ni18La13
BMG,Mg57Ni26La17
BMG,Mg50Ni30La20
BMG,Zr70Al8Cu19Ni3
BMG,Zr70Al8Cu16Ni6
BMG,Zr70Al8Cu13.5Ni8.5
BMG,Zr70Al8Cu11Ni11
BMG,Zr70Al8Cu6Ni16
BMG,Zr70Al8Cu3Ni19
BMG,Ti44.10Zr9.80Cu37.04Ni7.06Sn2.00
BMG,Ti43.15Zr9.59Cu36.24Ni9.06Sn1.96
BMG,Zr61.5Al10.7Cu13.65Ni14.15
BMG,Fe71Mo4Nb1P12C10B2
BMG,Fe71Mo3Nb2P12C10B2
BMG,Fe71Mo2Nb3P12C10B2
BMG,Fe72W1Y5B22
BMG,Fe72W2Y4B22
BMG,Fe72W3Y3B22
BMG,Fe71W1Y6B22
BMG,Fe70W2Y6B22
BMG,Fe69W3Y6B22
BMG,Fe68W4Y6B22
BMG,Fe67W5Y6B22
BMG,Fe66W6Y6B22
BMG,Ca35Mg25Cu40
BMG,Ca30Mg25Cu45
BMG,Fe36Co36B19.2Si4.8Nb4
BMG,Ag61.5Mg15.4Ca23.1
BMG,Ag61.5Mg23.1Ca15.4
BMG,Ag53.8Mg15.4Ca30.8
BMG,Ag53.8Mg23.1Ca23.1
BMG,Ag46.2Mg15.3Ca38.4
BMG,Ag46.2Mg23.1Ca30.7
BMG,Ag46.2Mg30.7Ca23.1
BMG,Ag38.4Mg30.8Ca30.8
BMG,Ag38.4Mg38.4Ca23.2
BMG,Ag53.8Mg7.7Ca30.5Cu7.7
BMG,Ag53.8Mg15.4Ca23.1Cu7.7
BMG,Ag53.8Mg23.1Ca15.4Cu7.7
BMG,Ag50Mg11.5Ca30.8Cu7.7
BMG,Ag50Mg19.2Ca23.1Cu7.7
BMG,Ag46.2Mg15.4Ca30.5Cu7.7
BMG,Ag46.2Mg23.2Ca23Cu7.7
BMG,Ag38.5Mg23Ca30.8Cu7.7
BMG,Ag38.5Mg30.8Ca23.1Cu7.7
BMG,Ag38.5Mg38.5Ca15.4Cu7.7
BMG,Ag30.8Mg30.8Ca30.8Cu7.7
BMG,Ag30.8Mg23.1Ca30.8Cu15.4Cu7.7
BMG,Zr45Ti21Ni34
BMG,Zr49Ti17Ni20Cu14
BMG,Zr49Ti14Ni20Cu17
BMG,Fe76.0C7.0Si3.3B5.0P8.7
BMG,Fe75.0C7.0Si3.3B5.0P8.7Ga1.0
BMG,Fe74.0C7.0Si3.3B5.0P8.7Ga2.0
BMG,Fe72.0C7.0Si3.3B5.0P8.7Ga4.0
BMG,Mg75Ni15Gd10
BMG,Mg74Ni15Gd10Ag1
BMG,Mg73Ni15Gd10Ag2
BMG,Mg71Ni15Gd10Ag4
BMG,Mg70Ni15Gd10Ag5
BMG,Mg69Ni15Gd10Ag6
BMG,Mg68Ni15Gd10Ag7
BMG,Fe72Mo4B24)96Dy4
BMG,Ce70Al15Cu15
BMG,La62Cu24Al11.2Mg2.8
BMG,La62Cu24Al10.8Mg3.2
BMG,La62Cu24Al10.5Mg3.5
BMG,La62Cu24Al9.8Mg4.2
BMG,La62Cu24Al9.0Mg5.0
BMG,Gd55Ni22Mn3Al20
BMG,Zr46Cu37.64Ag8.36Al8
BMG,Zr46Cu31.64Ag8.36Al8Be6
BMG,Zr46Cu27.64Ag8.36Al8Be10
BMG,Zr48Cu36Al8Ag8
BMG,Ti2Zr46Cu36Al8Ag8
BMG,Hf2Zr46Cu36Al8Ag8
BMG,Hf4Zr44Cu36Al8Ag8
BMG,Hf6Zr42Cu36Al8Ag8
BMG,Nb2Zr46Cu36Al8Ag8
BMG,Fe2Zr48Cu34Al8Ag8
BMG,Au2Zr48Cu34Al8Ag8
BMG,Au4Zr48Cu32Al8Ag8
BMG,Au6Zr48Cu30Al8Ag8
BMG,Pd2Zr48Cu34Al8Ag8
BMG,Pd4Zr48Cu32Al8Ag8
BMG,Pd6Zr48Cu30Al8Ag8
BMG,Ni2Zr48Cu34Al8Ag8
BMG,Ni4Zr48Cu32Al8Ag8
BMG,Ni6Zr48Cu30Al8Ag8
